customer_id,age,gender,item_purchased,category,purchase_amount,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,previous_purchases,payment_method,frequency_of_purchases,age_group,purchase_frequency_days,previous_purchases_band,discount_flag,is_subscriber,shipping_speed,payment_group,frequency_band_days,value_score,value_segment
2009,57,Male,Skirt,Clothing,48,Florida,M,Gray,Spring,2.5,No,Free Shipping,No,27,PayPal,Every 3 Months,Middle-aged,90,Established,False,False,Standard,Digital Wallet,Occasional,0.32571428571428573,Low
2010,37,Male,Boots,Footwear,99,Alabama,M,Indigo,Summer,3.8,No,Next Day Air,No,26,Venmo,Bi-Weekly,Adult,14,Established,False,False,Express,Digital Wallet,Frequent,0.7035714285714286,VIP
2011,24,Male,Sweater,Clothing,21,Texas,M,Maroon,Summer,4.4,No,2-Day Shipping,No,3,Debit Card,Bi-Weekly,Young Adult,14,New/Low,False,False,Standard,Card,Frequent,0.20928571428571432,Low
2012,57,Male,Sandals,Footwear,94,West Virginia,M,Beige,Spring,3.7,No,Express,No,4,Bank Transfer,Monthly,Middle-aged,30,New/Low,False,False,Express,Other,Frequent,0.5114285714285715,High
2013,48,Male,Jeans,Clothing,53,Nevada,L,Green,Fall,3.2,No,Store Pickup,No,5,Cash,Fortnightly,Middle-aged,14,New/Low,False,False,Other,Cash,Frequent,0.26357142857142857,Low
2014,39,Male,Backpack,Accessories,70,Virginia,M,Peach,Winter,4.9,No,Standard,No,25,Debit Card,Quarterly,Adult,90,Emerging,False,False,Standard,Card,Occasional,0.6614285714285715,VIP
2015,51,Male,Skirt,Clothing,26,Wisconsin,L,Black,Summer,3.9,No,Standard,No,47,PayPal,Bi-Weekly,Middle-aged,14,Heavy,False,False,Standard,Digital Wallet,Frequent,0.49857142857142855,High
2016,57,Male,Belt,Accessories,82,Virginia,S,Pink,Summer,4.5,No,Next Day Air,No,8,Credit Card,Fortnightly,Middle-aged,14,New/Low,False,False,Express,Card,Frequent,0.56,High
2017,53,Male,Shoes,Footwear,47,Maine,S,Violet,Winter,3.4,No,Standard,No,20,Debit Card,Fortnightly,Middle-aged,14,Emerging,False,False,Standard,Card,Frequent,0.36071428571428565,Mid
2018,70,Male,Socks,Clothing,32,Massachusetts,S,Green,Winter,4.1,No,Next Day Air,No,42,Bank Transfer,Every 3 Months,Senior,90,Heavy,False,False,Express,Other,Occasional,0.5128571428571429,High
2019,60,Male,Backpack,Accessories,97,Arkansas,S,Gold,Fall,4.5,No,Store Pickup,No,20,Bank Transfer,Weekly,Senior,7,Emerging,False,False,Other,Other,Very Frequent,0.7207142857142856,VIP
2020,31,Male,Shirt,Clothing,68,Idaho,S,Red,Winter,4.7,No,Store Pickup,No,23,Cash,Fortnightly,Young Adult,14,Emerging,False,False,Other,Cash,Frequent,0.6171428571428572,VIP
2021,41,Male,Sweater,Clothing,23,Pennsylvania,M,Beige,Winter,4.8,No,Next Day Air,No,26,Cash,Quarterly,Adult,90,Established,False,False,Express,Cash,Occasional,0.42357142857142854,Mid
2022,62,Male,Handbag,Accessories,33,Maine,M,Green,Winter,4.4,No,Standard,No,48,Venmo,Quarterly,Senior,90,Heavy,False,False,Standard,Digital Wallet,Occasional,0.5907142857142857,High
2023,59,Male,Jewelry,Accessories,38,Alabama,S,Black,Winter,4.0,No,Store Pickup,No,16,Cash,Bi-Weekly,Senior,14,Emerging,False,False,Other,Cash,Frequent,0.34714285714285714,Low
2024,46,Male,Socks,Clothing,68,Idaho,S,Teal,Winter,4.1,No,Store Pickup,No,28,Cash,Bi-Weekly,Middle-aged,14,Established,False,False,Other,Cash,Frequent,0.5928571428571427,High
2025,62,Male,Socks,Clothing,23,Arkansas,L,Silver,Fall,3.7,No,Express,No,39,PayPal,Weekly,Senior,7,Established,False,False,Express,Digital Wallet,Very Frequent,0.4064285714285715,Mid
2026,42,Male,Shirt,Clothing,29,Delaware,M,Turquoise,Summer,3.0,No,Express,No,43,Debit Card,Fortnightly,Adult,14,Heavy,False,False,Express,Card,Frequent,0.39499999999999996,Mid
2027,37,Male,Scarf,Accessories,35,Maine,M,Orange,Winter,3.6,No,Express,No,45,Bank Transfer,Every 3 Months,Adult,90,Heavy,False,False,Express,Other,Occasional,0.49928571428571433,High
2028,50,Male,Shoes,Footwear,73,Nebraska,S,Gold,Fall,4.8,No,Standard,No,50,Credit Card,Every 3 Months,Middle-aged,90,Heavy,False,False,Standard,Card,Occasional,0.845,VIP
2029,29,Male,Shoes,Footwear,84,Ohio,XL,Purple,Fall,3.7,No,2-Day Shipping,No,10,Venmo,Bi-Weekly,Young Adult,14,New/Low,False,False,Standard,Digital Wallet,Frequent,0.5042857142857143,High
2030,25,Male,Scarf,Accessories,23,Montana,M,Pink,Spring,4.6,No,Next Day Air,No,40,PayPal,Quarterly,Young Adult,90,Established,False,False,Express,Digital Wallet,Occasional,0.5035714285714286,High
2031,66,Male,Sunglasses,Accessories,67,New Mexico,S,Green,Summer,2.8,No,Standard,No,38,Credit Card,Monthly,Senior,30,Established,False,False,Standard,Card,Frequent,0.5292857142857142,High
2032,21,Male,Socks,Clothing,51,North Carolina,L,Charcoal,Spring,4.0,No,Standard,No,2,Credit Card,Monthly,Young Adult,30,New/Low,False,False,Standard,Card,Frequent,0.31214285714285717,Low
2033,46,Male,Blouse,Clothing,36,South Carolina,M,Maroon,Winter,4.2,No,Next Day Air,No,13,Cash,Annually,Middle-aged,365,Emerging,False,False,Express,Cash,Rare,0.33571428571428574,Low
2034,57,Male,Jeans,Clothing,55,Illinois,L,Olive,Summer,3.6,No,Express,No,33,Venmo,Annually,Middle-aged,365,Established,False,False,Express,Digital Wallet,Rare,0.5135714285714286,High
2035,61,Male,Shorts,Clothing,30,Alabama,M,Peach,Spring,2.9,No,Store Pickup,No,27,PayPal,Monthly,Senior,30,Established,False,False,Other,Digital Wallet,Frequent,0.2757142857142857,Low
2036,53,Male,T-shirt,Clothing,70,Oklahoma,S,Yellow,Summer,4.1,No,Express,No,43,Bank Transfer,Weekly,Middle-aged,7,Heavy,False,False,Express,Other,Very Frequent,0.71,VIP
2037,37,Male,Blouse,Clothing,63,Minnesota,S,Lavender,Winter,3.1,No,Next Day Air,No,46,Cash,Weekly,Adult,7,Heavy,False,False,Express,Cash,Very Frequent,0.5964285714285714,VIP
2038,39,Male,Belt,Accessories,87,Illinois,S,Green,Summer,4.3,No,Express,No,7,Venmo,Bi-Weekly,Adult,14,New/Low,False,False,Express,Digital Wallet,Frequent,0.5578571428571428,High
2039,53,Male,Blouse,Clothing,70,Arkansas,L,Orange,Spring,4.4,No,Next Day Air,No,35,Credit Card,Fortnightly,Middle-aged,14,Established,False,False,Express,Card,Frequent,0.6828571428571428,VIP
2040,35,Male,T-shirt,Clothing,51,Minnesota,M,Olive,Spring,3.1,No,Next Day Air,No,31,Debit Card,Bi-Weekly,Adult,14,Established,False,False,Express,Card,Frequent,0.4292857142857143,Mid
2041,69,Male,Jewelry,Accessories,25,South Carolina,XL,Gray,Spring,2.9,No,Free Shipping,No,42,Venmo,Quarterly,Senior,90,Heavy,False,False,Standard,Digital Wallet,Occasional,0.3578571428571429,Mid
2042,66,Male,Jacket,Outerwear,32,New York,S,Lavender,Winter,3.2,No,Next Day Air,No,14,PayPal,Bi-Weekly,Senior,14,Emerging,False,False,Express,Digital Wallet,Frequent,0.22285714285714286,Low
2043,19,Male,Shoes,Footwear,52,Alabama,M,Red,Spring,4.0,No,2-Day Shipping,No,35,Venmo,Monthly,Young Adult,30,Established,False,False,Standard,Digital Wallet,Frequent,0.5528571428571428,High
2044,47,Male,Gloves,Accessories,33,New York,M,Charcoal,Summer,2.7,No,Standard,No,49,PayPal,Weekly,Middle-aged,7,Heavy,False,False,Standard,Digital Wallet,Very Frequent,0.4278571428571428,Mid
2045,49,Male,Jeans,Clothing,68,Missouri,L,Orange,Spring,3.0,No,Free Shipping,No,17,PayPal,Fortnightly,Middle-aged,14,Emerging,False,False,Standard,Digital Wallet,Frequent,0.40428571428571425,Mid
2046,31,Male,Jewelry,Accessories,20,Georgia,M,Red,Fall,4.4,No,Express,No,26,PayPal,Quarterly,Young Adult,90,Established,False,False,Express,Digital Wallet,Occasional,0.3685714285714286,Mid
2047,39,Male,Pants,Clothing,32,Oklahoma,M,Maroon,Winter,2.8,No,Free Shipping,No,30,Cash,Every 3 Months,Adult,90,Established,False,False,Standard,Cash,Occasional,0.2971428571428571,Low
2048,58,Male,Jewelry,Accessories,82,Connecticut,M,Silver,Summer,3.1,No,Store Pickup,No,32,Cash,Annually,Senior,365,Established,False,False,Other,Cash,Rare,0.5914285714285715,High
2049,45,Male,Sneakers,Footwear,64,Michigan,XL,Pink,Winter,3.9,No,Express,No,35,Bank Transfer,Quarterly,Middle-aged,90,Established,False,False,Express,Other,Occasional,0.6028571428571429,VIP
2050,68,Male,Boots,Footwear,24,Rhode Island,L,Blue,Fall,2.7,No,Standard,No,15,Venmo,Annually,Senior,365,Emerging,False,False,Standard,Digital Wallet,Rare,0.14,Low
2051,35,Male,Hat,Accessories,96,Mississippi,M,Teal,Summer,3.4,No,Store Pickup,No,10,Debit Card,Annually,Adult,365,New/Low,False,False,Other,Card,Rare,0.5342857142857143,High
2052,65,Male,T-shirt,Clothing,94,Massachusetts,L,Black,Spring,3.8,No,Free Shipping,No,14,Credit Card,Monthly,Senior,30,Emerging,False,False,Standard,Card,Frequent,0.5928571428571429,High
2053,45,Male,Backpack,Accessories,48,New Hampshire,M,Gray,Winter,3.7,No,2-Day Shipping,No,30,Bank Transfer,Annually,Middle-aged,365,Established,False,False,Standard,Other,Rare,0.4671428571428571,Mid
2054,19,Male,Sunglasses,Accessories,60,Wyoming,S,Purple,Spring,4.5,No,2-Day Shipping,No,16,Credit Card,Fortnightly,Young Adult,14,Emerging,False,False,Standard,Card,Frequent,0.5071428571428571,High
2055,65,Male,Sweater,Clothing,56,New Jersey,XL,Gold,Spring,2.9,No,Express,No,14,PayPal,Annually,Senior,365,Emerging,False,False,Express,Digital Wallet,Rare,0.3128571428571429,Low
2056,28,Male,Handbag,Accessories,33,Texas,M,Silver,Fall,3.4,No,2-Day Shipping,No,28,Bank Transfer,Weekly,Young Adult,7,Established,False,False,Standard,Other,Very Frequent,0.34785714285714286,Low
2057,55,Male,Backpack,Accessories,46,Minnesota,L,Blue,Spring,4.4,No,2-Day Shipping,No,29,PayPal,Monthly,Middle-aged,30,Established,False,False,Standard,Digital Wallet,Frequent,0.52,High
2058,66,Male,Socks,Clothing,37,South Dakota,L,Yellow,Spring,4.2,No,Standard,No,5,PayPal,Every 3 Months,Senior,90,New/Low,False,False,Standard,Digital Wallet,Occasional,0.2835714285714286,Low
2059,29,Male,Shirt,Clothing,98,Washington,M,Brown,Winter,3.3,No,Store Pickup,No,17,Bank Transfer,Quarterly,Young Adult,90,Emerging,False,False,Other,Other,Occasional,0.5842857142857142,High
2060,56,Male,Shorts,Clothing,50,California,XL,Beige,Spring,3.7,No,Express,No,50,PayPal,Weekly,Middle-aged,7,Heavy,False,False,Express,Digital Wallet,Very Frequent,0.62,VIP
2061,21,Male,Belt,Accessories,63,Wisconsin,M,Blue,Fall,3.2,No,Next Day Air,No,23,Bank Transfer,Quarterly,Young Adult,90,Emerging,False,False,Express,Other,Occasional,0.4421428571428571,Mid
2062,32,Male,Sweater,Clothing,70,Michigan,S,Magenta,Summer,2.6,No,Store Pickup,No,22,Debit Card,Annually,Adult,365,Emerging,False,False,Other,Card,Rare,0.41000000000000003,Mid
2063,54,Male,Coat,Outerwear,63,South Carolina,L,Silver,Fall,2.8,No,Standard,No,15,Cash,Quarterly,Middle-aged,90,Emerging,False,False,Standard,Cash,Occasional,0.345,Low
2064,61,Male,Shorts,Clothing,86,Indiana,M,Cyan,Fall,2.9,No,Standard,No,32,Cash,Monthly,Senior,30,Established,False,False,Standard,Cash,Frequent,0.5914285714285714,High
2065,31,Male,Shoes,Footwear,99,Arkansas,M,Green,Summer,4.0,No,2-Day Shipping,No,5,Bank Transfer,Monthly,Young Adult,30,New/Low,False,False,Standard,Other,Frequent,0.5735714285714286,High
2066,27,Male,Sneakers,Footwear,40,Oregon,M,Blue,Spring,2.9,No,Free Shipping,No,6,Bank Transfer,Bi-Weekly,Young Adult,14,New/Low,False,False,Standard,Other,Frequent,0.1757142857142857,Low
2067,64,Male,Sneakers,Footwear,92,Illinois,M,Olive,Fall,4.7,No,Store Pickup,No,44,Debit Card,Fortnightly,Senior,14,Heavy,False,False,Other,Card,Frequent,0.8871428571428572,VIP
2068,60,Male,Pants,Clothing,21,Maryland,XL,Beige,Fall,3.1,No,2-Day Shipping,No,23,Cash,Fortnightly,Senior,14,Emerging,False,False,Standard,Cash,Frequent,0.22214285714285714,Low
2069,70,Male,Jewelry,Accessories,81,Vermont,XL,Black,Summer,3.9,No,Store Pickup,No,44,Venmo,Monthly,Senior,30,Heavy,False,False,Other,Digital Wallet,Frequent,0.7521428571428571,VIP
2070,36,Male,T-shirt,Clothing,82,Texas,M,Indigo,Fall,3.4,No,Free Shipping,No,3,Debit Card,Quarterly,Adult,90,New/Low,False,False,Standard,Card,Occasional,0.41428571428571437,Mid
2071,56,Male,Jewelry,Accessories,88,Nebraska,XL,Red,Spring,3.1,No,Express,No,14,Cash,Monthly,Middle-aged,30,Emerging,False,False,Express,Cash,Frequent,0.4928571428571429,High
2072,69,Male,Jacket,Outerwear,100,South Carolina,S,Yellow,Fall,4.8,No,Store Pickup,No,37,PayPal,Quarterly,Senior,90,Established,False,False,Other,Digital Wallet,Occasional,0.8871428571428571,VIP
2073,39,Male,Backpack,Accessories,66,Massachusetts,M,Beige,Winter,3.9,No,Next Day Air,No,22,Bank Transfer,Weekly,Adult,7,Emerging,False,False,Express,Other,Very Frequent,0.52,High
2074,38,Male,Belt,Accessories,25,Texas,S,Green,Winter,3.5,No,Next Day Air,No,2,PayPal,Every 3 Months,Adult,90,New/Low,False,False,Express,Digital Wallet,Occasional,0.13214285714285715,Low
2075,36,Male,Scarf,Accessories,53,Florida,M,White,Summer,3.1,No,Free Shipping,No,44,Debit Card,Fortnightly,Adult,14,Heavy,False,False,Standard,Card,Frequent,0.5321428571428571,High
2076,46,Male,Sweater,Clothing,28,South Carolina,S,Turquoise,Fall,4.7,No,Express,No,49,Debit Card,Monthly,Middle-aged,30,Heavy,False,False,Express,Card,Frequent,0.6028571428571428,VIP
2077,59,Male,Gloves,Accessories,23,Florida,S,Indigo,Fall,4.6,No,Free Shipping,No,22,Debit Card,Bi-Weekly,Senior,14,Emerging,False,False,Standard,Card,Frequent,0.37499999999999994,Mid
2078,64,Male,Scarf,Accessories,34,Nebraska,L,Orange,Fall,3.3,No,Free Shipping,No,26,Bank Transfer,Annually,Senior,365,Established,False,False,Standard,Other,Rare,0.3285714285714285,Low
2079,49,Male,Dress,Clothing,42,Hawaii,M,Blue,Spring,3.2,No,Next Day Air,No,40,Debit Card,Weekly,Middle-aged,7,Established,False,False,Express,Card,Very Frequent,0.4585714285714286,Mid
2080,32,Male,Jeans,Clothing,24,Montana,L,Violet,Summer,3.1,No,Next Day Air,No,16,PayPal,Quarterly,Adult,90,Emerging,False,False,Express,Digital Wallet,Occasional,0.18714285714285717,Low
2081,29,Male,Sunglasses,Accessories,47,South Dakota,S,Gray,Fall,3.5,No,Free Shipping,No,17,Debit Card,Bi-Weekly,Young Adult,14,Emerging,False,False,Standard,Card,Frequent,0.3492857142857143,Low
2082,24,Male,Coat,Outerwear,78,Alabama,S,Cyan,Spring,4.3,No,Standard,No,48,Bank Transfer,Bi-Weekly,Young Adult,14,Heavy,False,False,Standard,Other,Frequent,0.8057142857142856,VIP
2083,41,Male,Jeans,Clothing,89,Arkansas,M,Yellow,Summer,2.9,No,Free Shipping,No,28,Venmo,Every 3 Months,Adult,90,Established,False,False,Standard,Digital Wallet,Occasional,0.5778571428571428,High
2084,41,Male,Scarf,Accessories,59,Mississippi,L,Orange,Fall,2.7,No,Store Pickup,No,26,Credit Card,Fortnightly,Adult,14,Established,False,False,Other,Card,Frequent,0.39357142857142857,Mid
2085,32,Male,Blouse,Clothing,94,Vermont,S,Brown,Summer,4.0,No,Standard,No,43,Bank Transfer,Quarterly,Adult,90,Heavy,False,False,Standard,Other,Occasional,0.8200000000000001,VIP
2086,69,Male,Jeans,Clothing,49,New York,M,Teal,Fall,4.6,No,Free Shipping,No,38,Debit Card,Weekly,Senior,7,Established,False,False,Standard,Card,Very Frequent,0.6192857142857142,VIP
2087,65,Male,Dress,Clothing,89,North Dakota,L,Beige,Summer,4.7,No,2-Day Shipping,No,36,Cash,Every 3 Months,Senior,90,Established,False,False,Standard,Cash,Occasional,0.815,VIP
2088,54,Male,Hat,Accessories,91,Wisconsin,M,Blue,Summer,4.7,No,Standard,No,1,Credit Card,Weekly,Middle-aged,7,New/Low,False,False,Standard,Card,Very Frequent,0.575,High
2089,39,Male,Sandals,Footwear,89,California,L,Orange,Spring,4.0,No,Standard,No,49,Debit Card,Annually,Adult,365,Heavy,False,False,Standard,Card,Rare,0.8378571428571429,VIP
2090,37,Male,Jacket,Outerwear,57,Maryland,L,Gold,Spring,3.6,No,Free Shipping,No,41,Credit Card,Every 3 Months,Adult,90,Heavy,False,False,Standard,Card,Occasional,0.5807142857142857,High
2091,51,Male,Socks,Clothing,71,Massachusetts,S,Teal,Winter,3.4,No,Free Shipping,No,21,Debit Card,Monthly,Middle-aged,30,Emerging,False,False,Standard,Card,Frequent,0.4878571428571429,High
2092,26,Male,Jeans,Clothing,97,Washington,XL,Beige,Fall,3.0,No,Next Day Air,No,24,Bank Transfer,Quarterly,Young Adult,90,Emerging,False,False,Express,Other,Occasional,0.5992857142857143,VIP
2093,42,Male,Sandals,Footwear,45,Minnesota,M,Silver,Fall,2.6,No,Next Day Air,No,27,Bank Transfer,Weekly,Adult,7,Established,False,False,Express,Other,Very Frequent,0.32071428571428573,Low
2094,21,Male,Dress,Clothing,91,Washington,M,Maroon,Spring,4.2,No,Store Pickup,No,4,Debit Card,Annually,Young Adult,365,New/Low,False,False,Other,Card,Rare,0.5464285714285714,High
2095,53,Male,Socks,Clothing,25,South Carolina,M,Indigo,Spring,3.4,No,Standard,No,19,Venmo,Annually,Middle-aged,365,Emerging,False,False,Standard,Digital Wallet,Rare,0.24357142857142855,Low
2096,36,Male,Hoodie,Clothing,63,New Mexico,M,Gray,Fall,4.0,No,Store Pickup,No,1,Bank Transfer,Fortnightly,Adult,14,New/Low,False,False,Other,Other,Frequent,0.365,Mid
2097,21,Male,Dress,Clothing,52,North Carolina,L,Blue,Summer,4.7,No,Free Shipping,No,27,Debit Card,Annually,Young Adult,365,Established,False,False,Standard,Card,Rare,0.5657142857142858,High
2098,33,Male,Sneakers,Footwear,43,Iowa,S,Cyan,Winter,3.9,No,Next Day Air,No,5,Credit Card,Weekly,Adult,7,New/Low,False,False,Express,Card,Very Frequent,0.2835714285714286,Low
2099,49,Male,T-shirt,Clothing,28,Louisiana,M,White,Summer,3.3,No,2-Day Shipping,No,20,Venmo,Quarterly,Middle-aged,90,Emerging,False,False,Standard,Digital Wallet,Occasional,0.25571428571428567,Low
2100,31,Male,T-shirt,Clothing,78,Oklahoma,L,Green,Summer,2.9,No,Express,No,50,PayPal,Annually,Young Adult,365,Heavy,False,False,Express,Digital Wallet,Rare,0.6799999999999999,VIP
2101,68,Male,Sweater,Clothing,31,Michigan,M,Silver,Spring,4.4,No,Free Shipping,No,36,Cash,Fortnightly,Senior,14,Established,False,False,Standard,Cash,Frequent,0.495,High
2102,49,Male,Shirt,Clothing,23,Oregon,M,Blue,Winter,3.6,No,Next Day Air,No,12,Bank Transfer,Bi-Weekly,Middle-aged,14,Emerging,False,False,Express,Other,Frequent,0.20357142857142857,Low
2103,23,Male,Hat,Accessories,25,Idaho,M,Brown,Spring,4.5,No,Store Pickup,No,23,Cash,Monthly,Young Adult,30,Emerging,False,False,Other,Cash,Frequent,0.3821428571428571,Mid
2104,30,Male,Pants,Clothing,86,Indiana,S,Red,Summer,3.7,No,Store Pickup,No,21,Venmo,Weekly,Young Adult,7,Emerging,False,False,Other,Digital Wallet,Very Frequent,0.5928571428571429,High
2105,53,Male,Shoes,Footwear,88,New Mexico,M,Gold,Spring,2.8,No,Free Shipping,No,47,Venmo,Weekly,Middle-aged,7,Heavy,False,False,Standard,Digital Wallet,Very Frequent,0.6985714285714286,VIP
2106,65,Male,Gloves,Accessories,35,South Carolina,M,Silver,Spring,4.5,No,Free Shipping,No,38,Venmo,Bi-Weekly,Senior,14,Established,False,False,Standard,Digital Wallet,Frequent,0.5392857142857143,High
2107,60,Male,Jewelry,Accessories,34,Vermont,M,Gray,Fall,4.4,No,Standard,No,40,Credit Card,Every 3 Months,Senior,90,Established,False,False,Standard,Card,Occasional,0.5385714285714286,High
2108,46,Male,Pants,Clothing,75,Delaware,M,Black,Winter,3.3,No,Standard,No,35,PayPal,Quarterly,Middle-aged,90,Established,False,False,Standard,Digital Wallet,Occasional,0.5978571428571428,VIP
2109,54,Male,Hoodie,Clothing,46,North Dakota,XL,Beige,Winter,4.2,No,Express,No,4,Credit Card,Quarterly,Middle-aged,90,New/Low,False,False,Express,Card,Occasional,0.32142857142857145,Low
2110,59,Male,Jewelry,Accessories,31,California,L,Peach,Fall,2.7,No,Free Shipping,No,28,Venmo,Every 3 Months,Senior,90,Established,False,False,Standard,Digital Wallet,Occasional,0.26785714285714285,Low
2111,52,Male,Socks,Clothing,93,Montana,L,Cyan,Spring,3.9,No,Store Pickup,No,36,Debit Card,Every 3 Months,Middle-aged,90,Established,False,False,Other,Card,Occasional,0.755,VIP
2112,41,Male,Sunglasses,Accessories,85,Missouri,XL,Pink,Spring,2.6,No,Free Shipping,No,15,Bank Transfer,Annually,Adult,365,Emerging,False,False,Standard,Other,Rare,0.435,Mid
2113,43,Male,Belt,Accessories,68,Tennessee,M,Lavender,Fall,4.5,No,2-Day Shipping,No,7,Cash,Fortnightly,Adult,14,New/Low,False,False,Standard,Cash,Frequent,0.4828571428571429,High
2114,63,Male,Dress,Clothing,40,Virginia,M,Brown,Spring,2.7,No,Store Pickup,No,29,PayPal,Every 3 Months,Senior,90,Established,False,False,Other,Digital Wallet,Occasional,0.32,Low
2115,37,Male,Shirt,Clothing,51,Vermont,M,Magenta,Winter,2.9,No,Standard,No,12,Debit Card,Annually,Adult,365,Emerging,False,False,Standard,Card,Rare,0.2735714285714286,Low
2116,44,Male,Scarf,Accessories,85,Rhode Island,M,Violet,Winter,3.4,No,Store Pickup,No,16,Bank Transfer,Bi-Weekly,Adult,14,Emerging,False,False,Other,Other,Frequent,0.5221428571428571,High
2117,67,Male,Jacket,Outerwear,23,Kansas,M,Teal,Summer,2.9,No,Express,No,50,Debit Card,Bi-Weekly,Senior,14,Heavy,False,False,Express,Card,Frequent,0.40499999999999997,Mid
2118,27,Male,Dress,Clothing,28,Colorado,L,Brown,Summer,3.8,No,Free Shipping,No,11,Debit Card,Annually,Young Adult,365,Emerging,False,False,Standard,Card,Rare,0.2414285714285714,Low
2119,60,Male,Socks,Clothing,44,Georgia,M,Olive,Fall,4.2,No,2-Day Shipping,No,28,Debit Card,Quarterly,Senior,90,Established,False,False,Standard,Card,Occasional,0.4828571428571429,High
2120,58,Male,Jewelry,Accessories,57,Nebraska,M,Indigo,Spring,3.5,No,Store Pickup,No,36,Venmo,Bi-Weekly,Senior,14,Established,False,False,Other,Digital Wallet,Frequent,0.535,High
2121,53,Male,Scarf,Accessories,98,Missouri,S,Red,Fall,3.1,No,Next Day Air,No,38,PayPal,Quarterly,Middle-aged,90,Established,False,False,Express,Digital Wallet,Occasional,0.7142857142857143,VIP
2122,43,Male,Backpack,Accessories,68,Alaska,M,Olive,Winter,3.5,No,2-Day Shipping,No,32,Bank Transfer,Monthly,Adult,30,Established,False,False,Standard,Other,Frequent,0.5614285714285714,High
2123,32,Male,Jacket,Outerwear,36,Virginia,L,Teal,Fall,4.0,No,Express,No,42,Debit Card,Weekly,Adult,7,Heavy,False,False,Express,Card,Very Frequent,0.5228571428571429,High
2124,54,Male,Coat,Outerwear,71,Nebraska,L,Cyan,Spring,3.7,No,Express,No,22,Debit Card,Bi-Weekly,Middle-aged,14,Emerging,False,False,Express,Card,Frequent,0.525,High
2125,47,Male,Skirt,Clothing,60,Rhode Island,M,Teal,Fall,4.2,No,Next Day Air,No,22,Venmo,Quarterly,Middle-aged,90,Emerging,False,False,Express,Digital Wallet,Occasional,0.52,High
2126,57,Male,Coat,Outerwear,87,New Hampshire,M,Beige,Fall,4.8,No,Store Pickup,No,31,PayPal,Quarterly,Middle-aged,90,Established,False,False,Other,Digital Wallet,Occasional,0.7792857142857142,VIP
2127,63,Male,Shoes,Footwear,38,Alabama,XL,Magenta,Winter,4.1,No,Express,No,28,Credit Card,Monthly,Senior,30,Established,False,False,Express,Card,Frequent,0.44285714285714284,Mid
2128,70,Male,Boots,Footwear,45,North Carolina,M,Indigo,Spring,4.5,No,2-Day Shipping,No,40,Debit Card,Weekly,Senior,7,Established,False,False,Standard,Card,Very Frequent,0.6035714285714285,VIP
2129,62,Male,Coat,Outerwear,47,New Mexico,L,Cyan,Fall,2.7,No,2-Day Shipping,No,21,PayPal,Weekly,Senior,7,Emerging,False,False,Standard,Digital Wallet,Very Frequent,0.2978571428571429,Low
2130,40,Male,Skirt,Clothing,57,Minnesota,L,Orange,Fall,2.8,No,Store Pickup,No,12,PayPal,Every 3 Months,Adult,90,Emerging,False,False,Other,Digital Wallet,Occasional,0.29357142857142854,Low
2131,25,Male,Backpack,Accessories,68,Arizona,L,Violet,Summer,3.7,No,Free Shipping,No,33,Credit Card,Annually,Young Adult,365,Established,False,False,Standard,Card,Rare,0.5885714285714285,High
2132,19,Male,Shorts,Clothing,52,Montana,M,Red,Fall,3.6,No,Express,No,9,Bank Transfer,Fortnightly,Young Adult,14,New/Low,False,False,Express,Other,Frequent,0.3271428571428572,Low
2133,25,Male,Skirt,Clothing,87,Vermont,M,Magenta,Fall,4.7,No,2-Day Shipping,No,15,Debit Card,Weekly,Young Adult,7,Emerging,False,False,Standard,Card,Very Frequent,0.655,VIP
2134,21,Male,Hat,Accessories,34,Maine,M,Olive,Summer,3.8,No,Standard,No,13,Bank Transfer,Annually,Young Adult,365,Emerging,False,False,Standard,Other,Rare,0.2857142857142857,Low
2135,55,Male,Sandals,Footwear,41,Virginia,XL,Maroon,Winter,2.9,No,Standard,No,35,Credit Card,Fortnightly,Middle-aged,14,Established,False,False,Standard,Card,Frequent,0.38785714285714284,Mid
2136,34,Male,Sunglasses,Accessories,94,California,S,Yellow,Winter,4.6,No,Next Day Air,No,1,Debit Card,Every 3 Months,Adult,90,New/Low,False,False,Express,Card,Occasional,0.5800000000000001,High
2137,47,Male,Sunglasses,Accessories,93,New York,M,Red,Summer,2.8,No,Standard,No,25,Bank Transfer,Fortnightly,Middle-aged,14,Emerging,False,False,Standard,Other,Frequent,0.5664285714285714,High
2138,27,Male,Socks,Clothing,51,Indiana,XL,Purple,Winter,4.6,No,2-Day Shipping,No,20,Credit Card,Every 3 Months,Young Adult,90,Emerging,False,False,Standard,Card,Occasional,0.5007142857142857,High
2139,67,Male,Sweater,Clothing,42,Mississippi,M,Teal,Fall,2.8,No,Next Day Air,No,36,Venmo,Quarterly,Senior,90,Established,False,False,Express,Digital Wallet,Occasional,0.38999999999999996,Mid
2140,40,Male,Boots,Footwear,95,New York,M,Red,Winter,3.0,No,Free Shipping,No,33,Cash,Weekly,Adult,7,Established,False,False,Standard,Cash,Very Frequent,0.6535714285714286,VIP
2141,53,Male,Handbag,Accessories,90,New Mexico,M,Brown,Fall,3.7,No,Standard,No,36,Cash,Fortnightly,Middle-aged,14,Established,False,False,Standard,Cash,Frequent,0.7200000000000001,VIP
